lender,month_start,product_type,isautoleadcreated,major_index,original_major_stage,sub_stage,Leads,Stuck%
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_REJECTED,1,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_REJECTED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_REJECTED,3,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_REJECTED,2,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_REJECTED,3,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_REJECTED,1,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_REJECTED,9,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_REJECTED,2,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,3,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,3,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,3,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,UC_IN_PROGRESS,3,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,UC_IN_PROGRESS,2,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,UDYAM_VALIDATION_REQUEST_FAILURE,1,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,VKYC_REQUIRED,73,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,VKYC_REQUIRED,63,
KSF,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_ACCOUNT_ACTIVE,1,
KSF,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_ACCOUNT_ACTIVE,1,
FULLERTON,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_CALLBACK_REJECTED,50,
FULLERTON,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_CALLBACK_REJECTED,48,
MFL,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_CALLBACK_REJECTED,8,
MFL,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_CALLBACK_REJECTED,5,
NACL,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_CALLBACK_REJECTED,1,
NACL,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_CALLBACK_REJECTED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_CALLBACK_REJECTED,6,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_CALLBACK_REJECTED,52,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_CALLBACK_REJECTED,16,
KSF,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_FETCH_DOCUMENTS_INIT,4,
KSF,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_FETCH_RPS_INITIATED,4,
KSF,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_FETCH_RPS_INITIATED,6,
KSF,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_LAN_CREATE_INITIATE,5,
KSF,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_LAN_CREATE_INITIATE,4,
KSF,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_PDC_CHECK_INITIATE,97,
KSF,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_PDC_CHECK_INITIATE,44,
PYFL,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_PDC_CHECK_INITIATE,35,
PYFL,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_PDC_CHECK_INITIATE,32,
FULLERTON,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,167,
FULLERTON,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,96,
MFL,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,274,
MFL,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,98,
NACL,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,37,
NACL,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,24,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,52,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,26,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,193,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,68,
KSF,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LOAN_DISBURSEMENT_FAILURE,3,
KSF,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LOAN_DISBURSEMENT_FAILURE,1,
PYFL,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LOAN_DISBURSEMENT_FAILURE,1,
KSF,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LOAN_DISBURSEMENT_INITIATED,7,
KSF,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LOAN_DISBURSEMENT_INITIATED,8,
PYFL,1.MTD,Fresh,Flow1(Auto),14,Submit to LMS,LOAN_DISBURSEMENT_INITIATED,7,
PYFL,1.MTD,Fresh,Flow2(Manual),14,Submit to LMS,LOAN_DISBURSEMENT_INITIATED,4,
FULLERTON,1.MTD,Fresh,Flow1(Auto),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,167,
FULLERTON,1.MTD,Fresh,Flow2(Manual),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,105,
MFL,1.MTD,Fresh,Flow1(Auto),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,15,
MFL,1.MTD,Fresh,Flow2(Manual),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,6,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,68,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,20,
PYFL,1.MTD,Fresh,Flow2(Manual),15,Disbursed,LMS_ACCOUNT_ACTIVE,1,
KSF,1.MTD,Fresh,Flow1(Auto),15,Disbursed,LOAN_DISBURSEMENT_COMPLETED,2717,
KSF,1.MTD,Fresh,Flow2(Manual),15,Disbursed,LOAN_DISBURSEMENT_COMPLETED,2074,
FULLERTON,1.MTD,Fresh,Flow1(Auto),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,6551,
FULLERTON,1.MTD,Fresh,Flow2(Manual),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,5952,
MFL,1.MTD,Fresh,Flow1(Auto),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,410,
MFL,1.MTD,Fresh,Flow2(Manual),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,216,
NACL,1.MTD,Fresh,Flow1(Auto),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,733,
NACL,1.MTD,Fresh,Flow2(Manual),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,490,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,1432,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,1071,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,1970,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,973,
PYFL,1.MTD,Fresh,Flow1(Auto),16,Lead closed,LOAN_DISBURSEMENT_COMPLETED,1096,
PYFL,1.MTD,Fresh,Flow2(Manual),16,Lead closed,LOAN_DISBURSEMENT_COMPLETED,1030,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,AA_CONSENT_RECEIVED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,AA_FAILURE,53,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,AA_FAILURE,13,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,AA_REQUIRED,937,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,AA_REQUIRED,356,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,AWAIT_OFFER_ACCEPT,25,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,AWAIT_OFFER_ACCEPT,12,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,AWAIT_SELFIE,1363,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,AWAIT_SELFIE,346,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,BANK_NAME_MATCH,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,BRE2_FAILURE,27,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,BRE2_FAILURE,6,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,CHECK_LRE_RANKING,7,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,CHECK_LRE_RANKING,2,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,DIY_FI_DOC_UPLOADED,23,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,DIY_FI_DOC_UPLOADED,4,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,DIY_FI_REQUIRED,3,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,EMANDATE_REQUIRED,10,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,EMANDATE_REQUIRED,7,
KSF,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,EMANDATE_SUCCESS,2,
KSF,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,EMANDATE_SUCCESS,2,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,ESIGN_INITIATE,11,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,ESIGN_INITIATE,3,
PYFL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,FETCH_DOC_INIT_SUCCESS,3,
PYFL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,FETCH_DOC_INIT_SUCCESS,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,FI_AWAITED,20,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,FI_AWAITED,15,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,FI_ON_HOLD,21,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,FI_ON_HOLD,10,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,FI_REJECTED,18,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,FI_REJECTED,7,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,INITIATE_MULTIMODE_KYC,1522,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,INITIATE_MULTIMODE_KYC,462,
PYFL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,KYC_COMPLETED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,KYC_FAILED,686,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,KYC_FAILED,199,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,KYC_INITIATED_DIGILOCKER,15,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,KYC_INITIATED_DIGILOCKER,4,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LEAD_RESET,4578,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,LEAD_RESET,1043,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_APPICATION_CREATE_INITIATED,4,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_BANK_DETAILS_SHARING_INITIATED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_BRE1_INIT,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_BRE1_INIT_FAILED,2844,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,LENDER_BRE1_INIT_FAILED,663,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_BRE2_INIT,3,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,LENDER_BRE2_INIT,2,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_BRE2_INIT_FAILED,695,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,LENDER_BRE2_INIT_FAILED,190,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_BRE2_INIT_OFFER_PENDING,4,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,LENDER_BRE2_INIT_OFFER_PENDING,2,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_CREATE_APPLICATION_REJECTED,8,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_DOC_UPLOAD_IN_PROGRESS_FI_REPORT,2,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_LEAD_UPDATE_UPDATE_ADDITIONAL_DETAILS,9,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LENDER_LEAD_UPDATE_UPDATE_CONSENTS_DETAILS,1,
KSF,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LMS_FETCH_RPS_FETCHED,3,
PYFL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,LMS_FETCH_RPS_FETCHED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LOAN_DISBURSEMENT_COMPLETED,197,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,LOAN_DISBURSEMENT_COMPLETED,62,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LOAN_DISBURSEMENT_INITIATED,7,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,LOAN_DISBURSEMENT_INITIATED,2,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,LRE_PARENT,172,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,LRE_PARENT,57,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,PENNY_DROP_FAILED,6,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,PENNY_DROP_FAILED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,PENNY_DROP_INITIATED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,SELFIE_RE_UPLOAD,17,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,SELFIE_RE_UPLOAD,4,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,SELFIE_UPLOADING,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,SERVICIBILITY_CHECK,3,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,SERVICIBILITY_FAILURE,295,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,SERVICIBILITY_FAILURE,95,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),1001,Unmapped,SETTLEMENT_BANK_UPDATE_REQUIRED,11,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),1001,Unmapped,SETTLEMENT_BANK_UPDATE_REQUIRED,3,
MFL,1.MTD,Fresh,Flow1(Auto),1002,Unmapped,LENDER_KFS_FETCH_SUCCESS,1,
FULLERTON,1.MTD,Fresh,Flow1(Auto),1002,Unmapped,RE_SUBMIT_SETTLEMENT_BANK,19,
FULLERTON,1.MTD,Fresh,Flow2(Manual),1002,Unmapped,RE_SUBMIT_SETTLEMENT_BANK,6,
NACL,1.MTD,Fresh,Flow1(Auto),1002,Unmapped,RE_SUBMIT_SETTLEMENT_BANK,1,
KSF,2.LMTD,Fresh,Flow1(Auto),1,Total leads,CHECK_LRE_RANKING,6,
KSF,2.LMTD,Fresh,Flow2(Manual),1,Total leads,CHECK_LRE_RANKING,4,
PYFL,2.LMTD,Fresh,Flow1(Auto),1,Total leads,CHECK_LRE_RANKING,1,
NACL,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LEAD_CLOSURE_INITIATED,1,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LEAD_FAILURE,7178,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LEAD_FAILURE,3240,
MFL,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LEAD_FAILURE,686,
MFL,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LEAD_FAILURE,230,
NACL,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LEAD_FAILURE,820,
NACL,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LEAD_FAILURE,311,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LEAD_FAILURE,3532,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LEAD_FAILURE,2289,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LEAD_FAILURE,3063,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LEAD_FAILURE,1074,
KSF,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LEAD_RESET,2048,
KSF,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LEAD_RESET,992,
PYFL,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LEAD_RESET,991,
PYFL,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LEAD_RESET,492,
NACL,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LEAD_RESET_IN_PROCESS,1,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LEAD_RESET_IN_PROCESS,1,
MFL,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LOM_OFFER_RANKING_REQUEST_FAILURE,1,
KSF,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LRE_PARENT,169,
KSF,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LRE_PARENT,82,
PYFL,2.LMTD,Fresh,Flow1(Auto),1,Total leads,LRE_PARENT,57,
PYFL,2.LMTD,Fresh,Flow2(Manual),1,Total leads,LRE_PARENT,41,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),2,Workable leads,PAN_DEDUPE_FAILED,3,
MFL,2.LMTD,Fresh,Flow1(Auto),2,Workable leads,PAN_DEDUPE_FAILED,2,
NACL,2.LMTD,Fresh,Flow1(Auto),2,Workable leads,PAN_DEDUPE_FAILED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),2,Workable leads,PAN_DEDUPE_FAILED,1,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),2,Workable leads,PAN_DEDUPE_FAILED,1,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),4,BRE1 completed,KYC_SELFIE_REQUIRED,1,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),4,BRE1 completed,LENDER_CREATE_APPLICATION_REJECTED,97,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),4,BRE1 completed,LENDER_CREATE_APPLICATION_REJECTED,22,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),4,BRE1 completed,LIS_CREATE_APPLICATION_REQUEST_FAILURE,19,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),4,BRE1 completed,LIS_CREATE_APPLICATION_REQUEST_FAILURE,1,
KSF,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,AWAIT_SELFIE,1231,
KSF,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,AWAIT_SELFIE,508,
PYFL,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,AWAIT_SELFIE,681,
PYFL,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,AWAIT_SELFIE,265,
KSF,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,BANK_NAME_MATCH,13,
KSF,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,BANK_NAME_MATCH,2,
KSF,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,BANK_NAME_MATCH_FAILED,41,
KSF,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,BANK_NAME_MATCH_FAILED,22,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,EMAIL_VERIFICATION_REQUIRED_V2,5,
KSF,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,FETCH_SETTLEMENT_ACCOUNT,1,
KSF,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,FETCH_SETTLEMENT_ACCOUNT,3,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,KYC_IN_PROGRESS,3869,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,KYC_IN_PROGRESS,1467,
MFL,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,KYC_SELFIE_REQUIRED,202,
MFL,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,KYC_SELFIE_REQUIRED,74,
NACL,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,KYC_SELFIE_REQUIRED,304,
NACL,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,KYC_SELFIE_REQUIRED,96,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,KYC_SELFIE_REQUIRED,1057,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,KYC_SELFIE_REQUIRED,329,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,KYC_SELFIE_REQUIRED,477,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,KYC_SELFIE_REQUIRED,278,
NACL,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,LENDER_CREATE_APPLICATION_FAILURE,4,
NACL,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,LENDER_CREATE_APPLICATION_FAILURE,4,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,LENDER_CREATE_APPLICATION_SUCCESS,334,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,LENDER_CREATE_APPLICATION_SUCCESS,225,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,LIS_CREATE_APPLICATION_SUCCESS,557,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,LIS_CREATE_APPLICATION_SUCCESS,159,
KSF,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,ML_CHILD_LEAD_CREATED,3,
KSF,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,ML_CHILD_LEAD_CREATED,2,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,ML_CHILD_LEAD_CREATED,4,
KSF,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,PENNY_DROP_FAILED,2,
KSF,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,PENNY_DROP_FAILED,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,PIN_CODE_NOT_SERVICIBLE,2,
PYFL,2.LMTD,Fresh,Flow2(Manual),6,Child_Lead_Created,PIN_CODE_NOT_SERVICIBLE,2,
KSF,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,SELFIE_UPLOADING,1,
KSF,2.LMTD,Fresh,Flow1(Auto),6,Child_Lead_Created,SOLE_PROP_CHECK_FAILED,1,
KSF,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,AWAIT_LENDER_APP_CREATE,4,
KSF,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,AWAIT_LENDER_APP_CREATE,3,
PYFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,AWAIT_LENDER_APP_CREATE,10,
PYFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,AWAIT_LENDER_APP_CREATE,6,
PYFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,AWAIT_LENDER_APP_DROP,4,
PYFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,AWAIT_LENDER_APP_DROP,1,
MFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,DEDUPE_FAILURE,4,
MFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,DEDUPE_FAILURE,2,
MFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,INITIATE_KYC,35,
MFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,INITIATE_KYC,18,
NACL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,INITIATE_KYC,30,
NACL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,INITIATE_KYC,14,
KSF,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,INITIATE_MULTIMODE_KYC,1242,
KSF,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,INITIATE_MULTIMODE_KYC,688,
PYFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,INITIATE_MULTIMODE_KYC,281,
PYFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,INITIATE_MULTIMODE_KYC,219,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_FAILED,1104,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_FAILED,831,
MFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_FAILED,255,
